"","Year","Pop_ID.x","Patch_ID","Plant_Num","Average_pod_length","Pollinia_removed","Inflor","Flower","Notes_PodCollecting","Average_Pollinia","Height_July","Pop_Age_Stage","Date_Found","Date_Found_365","Ramets","Surveyor","Notes","Latitude","Longitude","Area_sq_m_2018","Plants_present_2018","City_dist.x","Transect_ID","Date","Height_Sept","Viable_Pods","Aborted_Pods","Total_Pods","Peduncles","Collected_pod_length","OPodL1","OPodL2","OPodL3","OPodL4","OPodL5","OPodL6","OPodL7","OPodL8","OPodL9","OPodL10","OPodL11","OPodL12","OPodL13","OPodL14","OPodL15","OPodL16","OPodL17","OPodL18","OPodL19","OPodL20","Collected_pod_width","Collected_pod_seed_number","Collected_pod_seed_weight","X","buildings_cells","vegetation_cells","roads_cells","buildings_labels","veg_labels","Urb_score","Pop_ID.y","City_dist.y","Transect"
"7134",2019,"AS025","MW012","1",7.8,0,"3",3,"Plants >3m apart",0.888888888888889,121.5,"Early-Middle","7/7/2019","188",1,"Vanessa","Many of plants flowering, some inflorescences were quite old",43.534585,-79.645432,20,10,25.2681118797278,"South","9/26/2019",95,5,1,5,9,7,7.4,8,8.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.253,NA,NA,12,51,45,65,1.18,1.45,0.4053,"AS025",25.26811188,"South"
"7135",2019,"AS025","MW012","2",6.06666666666667,0,"3",3,"Plants >3m apart",0.333333333333333,139.8,"Early-Middle","7/7/2019","188",1,"Vanessa","Many of plants flowering, some inflorescences were quite old",43.534585,-79.645432,20,10,25.2681118797278,"South","9/26/2019",97,4,1,4,9,7,5.6,6.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.312,NA,NA,12,51,45,65,1.18,1.45,0.4053,"AS025",25.26811188,"South"
"7136",2019,"AS025","MW012","3",8.85714285714286,0,"3",3,"Plants >3m apart",0.222222222222222,117,"Early-Middle","7/7/2019","188",1,"Vanessa","Many of plants flowering, some inflorescences were quite old",43.534585,-79.645432,20,10,25.2681118797278,"South","9/26/2019",124,8,1,8,11,9,8.6,8.6,9,9,8.6,8.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.639,NA,NA,12,51,45,65,1.18,1.45,0.4053,"AS025",25.26811188,"South"
"7137",2019,"AS025","MW012","4",9.3,0,"3",3,"Plants >3m apart",1.33333333333333,96.5,"Early-Middle","7/7/2019","188",1,"Vanessa","Many of plants flowering, some inflorescences were quite old",43.534585,-79.645432,20,10,25.2681118797278,"South","9/26/2019",117,3,1,3,9,10,9.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.503,NA,NA,12,51,45,65,1.18,1.45,0.4053,"AS025",25.26811188,"South"
"7138",2019,"AS025","MW012","5",8.72,0,"3",3,"Plants >3m apart",1.33333333333333,124.5,"Early-Middle","7/7/2019","188",1,"Vanessa","Many of plants flowering, some inflorescences were quite old",43.534585,-79.645432,20,10,25.2681118797278,"South","9/26/2019",153,5,1,5,10,8.2,8.6,9,10,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.506,NA,NA,12,51,45,65,1.18,1.45,0.4053,"AS025",25.26811188,"South"
"7139",2019,"AS026","MW013","1",8,NA,"3",3,"Plants <3 m apart",NA,NA,NA,NA,NA,NA,"Vanessa","Checked the patch where tower is and it was very heavily mowed, only 2 plants remained.",43.615384,-79.570454,6,10,15.9369812417788,"South","9/19/2019",85,2,1,2,2,8.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.373,NA,NA,13,73,16,82,1.66,1.16,2.12016,"AS026",15.93698124,"South"
"7140",2019,"AS026","MW013","2",9.12,NA,"3",3,"Plants <3 m apart",NA,NA,NA,NA,NA,NA,"Vanessa","Checked the patch where tower is and it was very heavily mowed, only 2 plants remained.",43.615384,-79.570454,6,10,15.9369812417788,"South","9/19/2019",114,6,1,6,10,9.4,8,9.6,9.2,9,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.349,NA,NA,13,73,16,82,1.66,1.16,2.12016,"AS026",15.93698124,"South"
"7141",2019,"AS026","MW013","3",9.05714285714286,NA,"3",3,"Plants <3 m apart",NA,NA,NA,NA,NA,NA,"Vanessa","Checked the patch where tower is and it was very heavily mowed, only 2 plants remained.",43.615384,-79.570454,6,10,15.9369812417788,"South","9/19/2019",93,8,1,8,10,9.2,9.4,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.635,NA,NA,13,73,16,82,1.66,1.16,2.12016,"AS026",15.93698124,"South"
"7142",2019,"AS026","MW013","4",9.4,NA,"3",3,"Plants <3 m apart",NA,NA,NA,NA,NA,NA,"Vanessa","Checked the patch where tower is and it was very heavily mowed, only 2 plants remained.",43.615384,-79.570454,6,10,15.9369812417788,"South","9/19/2019",112,2,2,3,9,9.6,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.068,NA,NA,13,73,16,82,1.66,1.16,2.12016,"AS026",15.93698124,"South"
"7143",2019,"AS026","MW013","5",9.8,NA,"3",3,"Plants <3 m apart",NA,NA,NA,NA,NA,NA,"Vanessa","Checked the patch where tower is and it was very heavily mowed, only 2 plants remained.",43.615384,-79.570454,6,10,15.9369812417788,"South","9/19/2019",121,4,2,5,10,9.2,10,9.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.794,NA,NA,13,73,16,82,1.66,1.16,2.12016,"AS026",15.93698124,"South"
"7144",2019,"AS027","MW014","1",8.2,0,"3",3,"Plants >3m apart",0.555555555555556,114,"Middle-Late","7/18/2019","199",1,"Sophie","Vegetation in ROW very tall/hard to get through, plus didn't see much milkweed in there like we did last year, so I sampled plants closer to road",43.648581,-79.521463,4000,36,11.3539911211033,"South","9/19/2019",96,4,1,4,9,7.6,8.2,8,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.359,NA,NA,14,68,29,87,1.62,1.29,1.74833,"AS027",11.35399112,"South"
"7145",2019,"AS027","MW014","2",6.92,0,"3",3,"Plants >3m apart",1,114,"Middle-Late","7/18/2019","199",1,"Sophie","Vegetation in ROW very tall/hard to get through, plus didn't see much milkweed in there like we did last year, so I sampled plants closer to road",43.648581,-79.521463,4000,36,11.3539911211033,"South","9/19/2019",101,6,1,6,9,7,6.6,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.023,NA,NA,14,68,29,87,1.62,1.29,1.74833,"AS027",11.35399112,"South"
"7146",2019,"AS027","MW014","3",12.6,4,"3",3,"Plants >3m apart",1.33333333333333,93,"Middle-Late","7/18/2019","199",1,"Sophie","Vegetation in ROW very tall/hard to get through, plus didn't see much milkweed in there like we did last year, so I sampled plants closer to road",43.648581,-79.521463,4000,36,11.3539911211033,"South","9/19/2019",100,4,1,4,10,12,13,13,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,14,68,29,87,1.62,1.29,1.74833,"AS027",11.35399112,"South"
"7147",2019,"AS027","MW014","4",11.0666666666667,0,"3",3,"Plants >3m apart",0.888888888888889,68,"Middle-Late","7/18/2019","199",1,"Sophie","Vegetation in ROW very tall/hard to get through, plus didn't see much milkweed in there like we did last year, so I sampled plants closer to road",43.648581,-79.521463,4000,36,11.3539911211033,"South","9/19/2019",102,4,1,4,10,11.8,10.4,10.6,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.806,NA,NA,14,68,29,87,1.62,1.29,1.74833,"AS027",11.35399112,"South"
"7148",2019,"AS027","MW014","5",11.6,NA,"3",3,"Plants >3m apart",0.333333333333333,105,"Middle-Late","7/18/2019","199",1,"Sophie","Vegetation in ROW very tall/hard to get through, plus didn't see much milkweed in there like we did last year, so I sampled plants closer to road",43.648581,-79.521463,4000,36,11.3539911211033,"South","9/19/2019",95,2,1,2,10,11.8,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.054,NA,NA,14,68,29,87,1.62,1.29,1.74833,"AS027",11.35399112,"South"
"7149",2019,"AS028","MW015","1",5.05,3,"3",3,"Looks like pods were killed prematurely/growth stunted- very small, half-eaten/dead. Plants very late stage and <3m apart. No living leaf tissue left for P2 and P3; use pod",0.777777777777778,96,"Early-Middle","7/5/2019","186",1,"Albert","Population seems overcrowded; some plants were yellowing",43.661177,-79.500382,12,22,9.63737613958796,"South","9/19/2019",96,13,1,13,10,7,4,5.8,6.4,6,4.6,5.4,5.4,3.2,6,6,2.8,5,NA,NA,NA,NA,NA,NA,NA,NA,0.922,NA,NA,15,43,52,72,1.1,1.52,0.148848,"AS028",9.63737614,"South"
"7150",2019,"AS028","MW015","2",10.64,NA,"3",3,"Looks like pods were killed prematurely/growth stunted- very small, half-eaten/dead. Plants very late stage and <3m apart. No living leaf tissue left for P2 and P3; use pod",0.5,129,"Early-Middle","7/5/2019","186",1,"Albert","Population seems overcrowded; some plants were yellowing",43.661177,-79.500382,12,22,9.63737613958796,"South","9/19/2019",95,6,1,6,7,11.4,10,10.8,11,11,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.351,NA,NA,15,43,52,72,1.1,1.52,0.148848,"AS028",9.63737614,"South"
"7151",2019,"AS028","MW015","3",NA,1,"3",3,"Looks like pods were killed prematurely/growth stunted- very small, half-eaten/dead. Plants very late stage and <3m apart. No living leaf tissue left for P2 and P3; use pod",1,85,"Early-Middle","7/5/2019","186",1,"Vanessa","Population seems overcrowded; some plants were yellowing",43.661177,-79.500382,12,22,9.63737613958796,"South","9/19/2019",81,1,1,1,2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.714,NA,NA,15,43,52,72,1.1,1.52,0.148848,"AS028",9.63737614,"South"
"7152",2019,"AS028","MW015","4",9.95,1,"3",3,"Looks like pods were killed prematurely/growth stunted- very small, half-eaten/dead. Plants very late stage and <3m apart. No living leaf tissue left for P2 and P3; use pod",0.777777777777778,94.5,"Early-Middle","7/5/2019","186",2,"Vanessa","Population seems overcrowded; some plants were yellowing",43.661177,-79.500382,12,22,9.63737613958796,"South","9/19/2019",135,5,1,5,9,10,10.6,10,9.4,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.265,NA,NA,15,43,52,72,1.1,1.52,0.148848,"AS028",9.63737614,"South"
"7153",2019,"AS028","MW015","5",NA,NA,"3",3,NA,1,93,"Early-Middle","7/5/2019","186",1,"Vanessa","Population seems overcrowded; some plants were yellowing",43.661177,-79.500382,12,22,9.63737613958796,"South","9/19/2019",47,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,43,52,72,1.1,1.52,0.148848,"AS028",9.63737614,"South"
"7154",2019,"AS029","MW016","1",NA,NA,"3",3,"Population recently mowed.",1.5,113.5,"Middle","7/8/2019","189",1,"Vanessa",NA,43.711948,-79.535894,100,10,13.9287929727584,"North","9/12/2019",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,45,50,62,1.13,1.49,0.113649,"AS029",13.92879297,"North"
"7155",2019,"AS029","MW016","2",NA,1,"3",3,"Population recently mowed.",2.55555555555556,109.5,"Middle","7/8/2019","189",1,"Vanessa",NA,43.711948,-79.535894,100,10,13.9287929727584,"North","9/12/2019",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,45,50,62,1.13,1.49,0.113649,"AS029",13.92879297,"North"
"7156",2019,"AS029","MW016","3",NA,3,"3",3,"Population recently mowed.",2.55555555555556,111.5,"Middle","7/8/2019","189",1,"Vanessa",NA,43.711948,-79.535894,100,10,13.9287929727584,"North","9/12/2019",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,45,50,62,1.13,1.49,0.113649,"AS029",13.92879297,"North"
"7157",2019,"AS029","MW016","4",NA,NA,"3",3,"Population recently mowed.",1.16666666666667,113,"Middle","7/8/2019","189",1,"Vanessa",NA,43.711948,-79.535894,100,10,13.9287929727584,"North","9/12/2019",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,45,50,62,1.13,1.49,0.113649,"AS029",13.92879297,"North"
"7158",2019,"AS029","MW016","5",NA,NA,"3",3,"Population recently mowed.",2.66666666666667,109.5,"Middle","7/8/2019","189",1,"Vanessa",NA,43.711948,-79.535894,100,10,13.9287929727584,"North","9/12/2019",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,45,50,62,1.13,1.49,0.113649,"AS029",13.92879297,"North"
"7159",2019,"AS030","MW017","1",NA,NA,"3",3,"Plants <3 m apart",NA,NA,NA,NA,NA,NA,"Vanessa","Construction zone at the waypoint, couldn't find any other but didn't check 321 Yates Dr since it said Private Property.",43.501061,-79.844567,8000,41,41.19264328354,"Rural","9/26/2019",86,1,1,1,7,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.562,NA,NA,17,39,52,50,0.95,1.42,-0.230729,"AS030",41.19264328,"Rural"
"7160",2019,"AS030","MW017","2",NA,NA,"3",3,"Plants <3 m apart",NA,NA,NA,NA,NA,NA,"Vanessa","Construction zone at the waypoint, couldn't find any other but didn't check 321 Yates Dr since it said Private Property.",43.501061,-79.844567,8000,41,41.19264328354,"Rural","9/26/2019",89,1,1,1,2,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496,NA,NA,17,39,52,50,0.95,1.42,-0.230729,"AS030",41.19264328,"Rural"
"7161",2019,"AS030","MW017","3",9,NA,"3",3,"Plants <3 m apart",NA,NA,NA,NA,NA,NA,"Vanessa","Construction zone at the waypoint, couldn't find any other but didn't check 321 Yates Dr since it said Private Property.",43.501061,-79.844567,8000,41,41.19264328354,"Rural","9/26/2019",83,3,1,3,7,8.6,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.118,NA,NA,17,39,52,50,0.95,1.42,-0.230729,"AS030",41.19264328,"Rural"
"7162",2019,"AS030","MW017","4",9.3,NA,"3",3,"Plants <3 m apart",NA,NA,NA,NA,NA,NA,"Vanessa","Construction zone at the waypoint, couldn't find any other but didn't check 321 Yates Dr since it said Private Property.",43.501061,-79.844567,8000,41,41.19264328354,"Rural","9/26/2019",117,5,1,5,10,9,9,9.2,10.4,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.004,NA,NA,17,39,52,50,0.95,1.42,-0.230729,"AS030",41.19264328,"Rural"
"7163",2019,"AS030","MW017","5",10,NA,"3",3,"Plants <3 m apart",NA,NA,NA,NA,NA,NA,"Vanessa","Construction zone at the waypoint, couldn't find any other but didn't check 321 Yates Dr since it said Private Property.",43.501061,-79.844567,8000,41,41.19264328354,"Rural","9/26/2019",104,2,1,2,9,8.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.521,NA,NA,17,39,52,50,0.95,1.42,-0.230729,"AS030",41.19264328,"Rural"
"7164",2019,"AS031","MW018","1",NA,0,"3",3,"Had been weed-whacked earlier so heights didn't reflect true growth rate. Plus only 1 plant with pods, in ditch.",1.66666666666667,85,"Early-Middle","7/9/2019","190",1,"Vanessa","Population was completely chopped, only a few small plants left standing. Not sure why they were mowed. :(",43.484111,-79.837702,12,26,41.5320035061599,"Rural",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,37,42,55,0.92,1.4,-0.0445896,"AS031",41.53200351,"Rural"
"7165",2019,"AS031","MW018","2",NA,3,"3",3,"Had been weed-whacked earlier so heights didn't reflect true growth rate. Plus only 1 plant with pods, in ditch.",1.33333333333333,89,"Early-Middle","7/9/2019","190",1,"Vanessa","Population was completely chopped, only a few small plants left standing. Not sure why they were mowed. :(",43.484111,-79.837702,12,26,41.5320035061599,"Rural",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,37,42,55,0.92,1.4,-0.0445896,"AS031",41.53200351,"Rural"
"7166",2019,"AS031","MW018","3",NA,NA,"3",3,"Had been weed-whacked earlier so heights didn't reflect true growth rate. Plus only 1 plant with pods, in ditch.",1.33333333333333,92,"Early-Middle","7/9/2019","190",2,"Vanessa","Population was completely chopped, only a few small plants left standing. Not sure why they were mowed. :(",43.484111,-79.837702,12,26,41.5320035061599,"Rural",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,37,42,55,0.92,1.4,-0.0445896,"AS031",41.53200351,"Rural"
"7167",2019,"AS031","MW018","4",NA,NA,"3",3,"Had been weed-whacked earlier so heights didn't reflect true growth rate. Plus only 1 plant with pods, in ditch.",0,60.5,"Early-Middle","7/9/2019","190",1,"Vanessa","Population was completely chopped, only a few small plants left standing. Not sure why they were mowed. :(",43.484111,-79.837702,12,26,41.5320035061599,"Rural",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,37,42,55,0.92,1.4,-0.0445896,"AS031",41.53200351,"Rural"
"7168",2019,"AS031","MW018","5",NA,NA,"3",3,"Had been weed-whacked earlier so heights didn't reflect true growth rate. Plus only 1 plant with pods, in ditch.",0.5,78,"Early-Middle","7/9/2019","190",1,"Vanessa","Population was completely chopped, only a few small plants left standing. Not sure why they were mowed. :(",43.484111,-79.837702,12,26,41.5320035061599,"Rural",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,37,42,55,0.92,1.4,-0.0445896,"AS031",41.53200351,"Rural"
"7169",2019,"AS032","MW019","1",NA,NA,"3",3,"Plants <3 m apart",2.83333333333333,110,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.41401,-79.953028,18,18,53.4731891361251,"Rural","9/25/2019",136,1,1,1,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496,NA,NA,19,0,99,9,0.1,1.99,-3.44897,"AS032",53.47318914,"Rural"
"7170",2019,"AS032","MW019","2",NA,3,"3",3,"Plants <3 m apart",2.33333333333333,141,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.41401,-79.953028,18,18,53.4731891361251,"Rural","9/25/2019",117,1,1,1,10,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.882,NA,NA,19,0,99,9,0.1,1.99,-3.44897,"AS032",53.47318914,"Rural"
"7171",2019,"AS032","MW019","3",NA,NA,"3",3,"Plants <3 m apart",1,144,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.41401,-79.953028,18,18,53.4731891361251,"Rural","9/25/2019",117,1,1,1,11,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.324,NA,NA,19,0,99,9,0.1,1.99,-3.44897,"AS032",53.47318914,"Rural"
"7172",2019,"AS032","MW019","4",NA,NA,"3",3,"Plants <3 m apart",0,134,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.41401,-79.953028,18,18,53.4731891361251,"Rural","9/25/2019",137,1,1,1,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.353,NA,NA,19,0,99,9,0.1,1.99,-3.44897,"AS032",53.47318914,"Rural"
"7173",2019,"AS032","MW019","5",NA,NA,"3",3,"Plants <3 m apart",1,124,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.41401,-79.953028,18,18,53.4731891361251,"Rural","9/25/2019",135,1,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.702,NA,NA,19,0,99,9,0.1,1.99,-3.44897,"AS032",53.47318914,"Rural"
"7174",2019,"AS033","MW020","1",9.5,0,"3",3,"Plants <3 m apart",2.66666666666667,119,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.387612,-79.959232,2400,37,55.4435483441203,"Rural","9/25/2019",89,3,1,3,11,9.2,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.005,NA,NA,20,0,97,12,0.1,1.97,-3.34998,"AS033",55.44354834,"Rural"
"7175",2019,"AS033","MW020","2",NA,5,"3",3,"Plants <3 m apart",3.44444444444444,115,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.387612,-79.959232,2400,37,55.4435483441203,"Rural","9/25/2019",89,1,1,1,7,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.372,NA,NA,20,0,97,12,0.1,1.97,-3.34998,"AS033",55.44354834,"Rural"
"7176",2019,"AS033","MW020","3",10.6,NA,"3",3,"Plants <3 m apart",1.5,95,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.387612,-79.959232,2400,37,55.4435483441203,"Rural","9/25/2019",89,2,1,2,10,10.4,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.014,NA,NA,20,0,97,12,0.1,1.97,-3.34998,"AS033",55.44354834,"Rural"
"7177",2019,"AS033","MW020","4",8.8,3,"3",3,"Plants <3 m apart",4.44444444444444,131,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.387612,-79.959232,2400,37,55.4435483441203,"Rural","9/25/2019",98,2,1,2,12,9.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.124,NA,NA,20,0,97,12,0.1,1.97,-3.34998,"AS033",55.44354834,"Rural"
"7178",2019,"AS033","MW020","5",NA,5,"3",3,"Plants <3 m apart",3.55555555555556,125,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.387612,-79.959232,2400,37,55.4435483441203,"Rural","9/25/2019",63,1,1,1,9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.014,NA,NA,20,0,97,12,0.1,1.97,-3.34998,"AS033",55.44354834,"Rural"
"7179",2019,"AS034","MW021","1",12,1,"3",3,"Plants >3 m apart",1.77777777777778,117,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.399222,-79.930576,1500,37,52.7953944398004,"Rural","9/25/2019",113,2,1,2,12,15.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89,NA,NA,21,1,99,3,0.06,1.99,-3.55627,"AS034",52.79539444,"Rural"
"7180",2019,"AS034","MW021","2",NA,5,"3",3,"Plants >3 m apart",3,102,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.399222,-79.930576,1500,37,52.7953944398004,"Rural","9/25/2019",86,1,1,1,7,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.213,NA,NA,21,1,99,3,0.06,1.99,-3.55627,"AS034",52.79539444,"Rural"
"7181",2019,"AS034","MW021","3",7,2,"3",3,"Plants >3 m apart",1.44444444444444,88,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.399222,-79.930576,1500,37,52.7953944398004,"Rural","9/25/2019",128,2,1,2,10,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.634,NA,NA,21,1,99,3,0.06,1.99,-3.55627,"AS034",52.79539444,"Rural"
"7182",2019,"AS034","MW021","4",8.4,NA,"3",3,"Plants >3 m apart",4,113,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.399222,-79.930576,1500,37,52.7953944398004,"Rural","9/25/2019",109,5,1,5,11,9.2,9,8,8,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.402,NA,NA,21,1,99,3,0.06,1.99,-3.55627,"AS034",52.79539444,"Rural"
"7183",2019,"AS034","MW021","5",14.1,NA,"3",3,"Plants >3 m apart",0.666666666666667,121,"Early-Late","7/15/2019","196",1,"Sophie",NA,43.399222,-79.930576,1500,37,52.7953944398004,"Rural","9/25/2019",141,3,1,3,11,14,14,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.003,NA,NA,21,1,99,3,0.06,1.99,-3.55627,"AS034",52.79539444,"Rural"
"7184",2019,"AS035","MW022","1",NA,NA,"3",3,"Mowed- no plants",NA,NA,NA,NA,NA,NA,NA,"Mowed",43.377146,-79.973861,30,8,57.0708592497744,"Rural",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,100,12,0.06,2,-3.45963,"AS035",57.07085925,"Rural"
"7185",2019,"AS035","MW022","2",NA,NA,"3",3,"Mowed- no plants",NA,NA,NA,NA,NA,NA,NA,"Mowed",43.377146,-79.973861,30,8,57.0708592497744,"Rural",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,100,12,0.06,2,-3.45963,"AS035",57.07085925,"Rural"
"7186",2019,"AS035","MW022","3",NA,NA,"3",3,"Mowed- no plants",NA,NA,NA,NA,NA,NA,NA,"Mowed",43.377146,-79.973861,30,8,57.0708592497744,"Rural",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,100,12,0.06,2,-3.45963,"AS035",57.07085925,"Rural"
